Date,Week,Region,Brand,Category,Subcategory,Revenue,COGS,Gross_Profit,Operating_Expenses,Operating_Income,Units,Gross_Margin_Percentage,Operating_Margin_Percentage
2021-03-13,7,United States,American Eagle,Mens Apparel,Active Bottoms,6781122.92,4362957.9,2418165.02,1660904.58,757260.44,138477,35.66,11.17
2021-03-13,7,United States,American Eagle,Mens Apparel,Jeans,10045307.12,5471741.68,4573565.43,2563260.77,2010304.66,267206,45.53,20.01
2021-03-13,7,United States,American Eagle,Mens Apparel,Others,6615390.57,4304099.89,2311290.68,1807891.63,503399.05,217258,34.94,7.61
2021-03-13,7,United States,American Eagle,Mens Apparel,Tops,9228750.21,6009139.97,3219610.24,2695904.35,523705.9,217234,34.89,5.67
2021-03-13,7,United States,American Eagle,Womens Apparel,Accessories,7238684.36,3877388.02,3361296.34,1958911.38,1402384.97,239533,46.44,19.37
2021-03-13,7,United States,American Eagle,Womens Apparel,Dresses,6090223.49,3447572.56,2642650.93,1586092.4,1056558.53,171646,43.39,17.35
2021-03-13,7,United States,American Eagle,Womens Apparel,Jeans,13682050.09,7851361.87,5830688.22,3363001.83,2467686.39,320651,42.62,18.04
2021-03-13,7,United States,American Eagle,Womens Apparel,Others,6347149.82,4093146.2,2254003.62,1901947.69,352055.93,151085,35.51,5.55
2021-03-13,7,United States,American Eagle,Womens Apparel,Tops,9423150.19,5921157.61,3501992.58,2395657.39,1106335.19,265844,37.16,11.74
2021-03-20,8,Canada,Aerie,Accessories,N/A,818823.55,452498.9,366324.65,195940.54,170384.11,22399,44.74,20.81
2021-03-20,8,Canada,Aerie,Activewear,N/A,2092564.84,1247729.07,844835.77,567234.33,277601.44,70899,40.37,13.27
2021-03-20,8,Canada,Aerie,Intimates,N/A,2820706.02,1521036.25,1299669.76,792502.97,507166.79,93623,46.08,17.98
2021-03-20,8,Canada,Aerie,Swim,N/A,1325033.34,808884.81,516148.54,356197.53,159951.0,36428,38.95,12.07
2021-03-20,8,Canada,Aerie,Tops,N/A,1206561.22,756826.56,449734.66,342051.4,107683.26,35768,37.27,8.92
2021-03-20,8,Canada,American Eagle,Mens Apparel,Accessories,2518622.95,1369851.1,1148771.85,752211.76,396560.09,53196,45.61,15.75
2021-03-20,8,Canada,American Eagle,Mens Apparel,Active Bottoms,2543984.32,1491696.17,1052288.16,806275.5,246012.65,71984,41.36,9.67
2021-03-20,8,Canada,American Eagle,Mens Apparel,Jeans,5801948.86,3425193.43,2376755.44,1650513.81,726241.63,123382,40.96,12.52
2021-03-20,8,Canada,American Eagle,Mens Apparel,Others,2563304.35,1624084.92,939219.43,743731.17,195488.26,58323,36.64,7.63
2021-03-20,8,Canada,American Eagle,Mens Apparel,Tops,2672419.93,1703412.4,969007.53,812716.47,156291.06,72313,36.26,5.85
2021-03-20,8,Canada,American Eagle,Womens Apparel,Accessories,2558072.1,1397162.75,1160909.35,718635.95,442273.4,59997,45.38,17.29
2021-03-20,8,Canada,American Eagle,Womens Apparel,Dresses,2289988.81,1282624.77,1007364.04,660352.74,347011.3,57036,43.99,15.15
2021-03-20,8,Canada,American Eagle,Womens Apparel,Jeans,5415283.52,2974973.86,2440309.66,1445968.29,994341.38,113724,45.06,18.36
2021-03-20,8,Canada,American Eagle,Womens Apparel,Others,2644869.02,1790589.47,854279.55,819651.99,34627.57,82293,32.3,1.31
2021-03-20,8,Canada,American Eagle,Womens Apparel,Tops,4296309.51,2678071.72,1618237.8,1215573.21,402664.58,117058,37.67,9.37
2021-03-20,8,United States,Aerie,Accessories,N/A,1434710.3,810064.12,624646.18,400768.33,223877.85,54727,43.54,15.6
2021-03-20,8,United States,Aerie,Activewear,N/A,3530013.93,2177320.37,1352693.57,1000031.61,352661.95,92500,38.32,9.99
2021-03-20,8,United States,Aerie,Intimates,N/A,5503263.77,2957131.26,2546132.51,1563248.63,982883.88,162366,46.27,17.86
2021-03-20,8,United States,Aerie,Swim,N/A,2579892.23,1540224.38,1039667.86,727773.94,311893.92,82883,40.3,12.09
2021-03-20,8,United States,Aerie,Tops,N/A,2343422.02,1471092.62,872329.4,669556.23,202773.17,67284,37.22,8.65
2021-03-20,8,United States,American Eagle,Mens Apparel,Accessories,7219082.61,4164609.42,3054473.19,1888706.64,1165766.54,200942,42.31,16.15
2021-03-20,8,United States,American Eagle,Mens Apparel,Active Bottoms,5563417.57,3533726.95,2029690.62,1460660.75,569029.87,172726,36.48,10.23
2021-03-20,8,United States,American Eagle,Mens Apparel,Jeans,14330807.41,8298392.41,6032415.01,4363206.62,1669208.38,376743,42.09,11.65
2021-03-20,8,United States,American Eagle,Mens Apparel,Others,5394968.32,3637006.65,1757961.67,1395076.43,362885.23,110103,32.59,6.73
2021-03-20,8,United States,American Eagle,Mens Apparel,Tops,10385276.84,5961377.77,4423899.07,2832513.94,1591385.13,218759,42.6,15.32
2021-03-20,8,United States,American Eagle,Womens Apparel,Accessories,7059713.92,3970788.4,3088925.51,1906691.9,1182233.61,142961,43.75,16.75
2021-03-20,8,United States,American Eagle,Womens Apparel,Dresses,7772503.36,4529463.64,3243039.72,2093757.43,1149282.29,225881,41.72,14.79
2021-03-20,8,United States,American Eagle,Womens Apparel,Jeans,14289639.34,8006678.58,6282960.77,3939942.55,2343018.22,292253,43.97,16.4
2021-03-20,8,United States,American Eagle,Womens Apparel,Others,6575823.61,4087465.64,2488357.97,1766168.07,722189.9,149721,37.84,10.98
2021-03-20,8,United States,American Eagle,Womens Apparel,Tops,13721777.78,8689699.14,5032078.64,4162392.31,869686.32,340881,36.67,6.34
2021-03-27,9,Canada,Aerie,Accessories,N/A,623342.7,362309.3,261033.39,199491.32,61542.08,17373,41.88,9.87
2021-03-27,9,Canada,Aerie,Activewear,N/A,1832647.3,1095188.88,737458.42,535628.49,201829.94,70262,40.24,11.01
2021-03-27,9,Canada,Aerie,Intimates,N/A,2844647.05,1617649.13,1226997.92,839360.09,387637.83,71214,43.13,13.63
2021-03-27,9,Canada,Aerie,Swim,N/A,1042495.91,571830.13,470665.78,266341.74,204324.04,26183,45.15,19.6
2021-03-27,9,Canada,Aerie,Tops,N/A,983386.09,588240.98,395145.11,273170.23,121974.87,27386,40.18,12.4
2021-03-27,9,Canada,American Eagle,Mens Apparel,Accessories,3289932.86,1768450.13,1521482.74,888712.01,632770.73,102517,46.25,19.23
2021-03-27,9,Canada,American Eagle,Mens Apparel,Active Bottoms,2968085.08,1840308.92,1127776.17,814377.23,313398.93,71778,38.0,10.56
2021-03-27,9,Canada,American Eagle,Mens Apparel,Jeans,5294148.14,3094002.27,2200145.88,1485208.23,714937.65,144929,41.56,13.5
2021-03-27,9,Canada,American Eagle,Mens Apparel,Others,2860651.45,1779362.08,1081289.37,853883.5,227405.87,93388,37.8,7.95
2021-03-27,9,Canada,American Eagle,Mens Apparel,Tops,4552525.15,2819136.61,1733388.54,1250197.51,483191.03,144196,38.08,10.61
2021-03-27,9,Canada,American Eagle,Womens Apparel,Accessories,3388250.33,1745900.08,1642350.25,962121.52,680228.73,107112,48.47,20.08
2021-03-27,9,Canada,American Eagle,Womens Apparel,Dresses,3028163.69,1668509.38,1359654.31,835897.14,523757.16,70633,44.9,17.3
2021-03-27,9,Canada,American Eagle,Womens Apparel,Jeans,7072715.68,4051544.95,3021170.72,2035989.16,985181.56,153639,42.72,13.93
2021-03-27,9,Canada,American Eagle,Womens Apparel,Others,2685032.93,1773695.07,911337.86,785033.1,126304.77,67186,33.94,4.7
2021-03-27,9,Canada,American Eagle,Womens Apparel,Tops,5329816.51,3192607.77,2137208.74,1435294.51,701914.23,168652,40.1,13.17
2021-03-27,9,United States,Aerie,Accessories,N/A,1739035.59,958129.01,780906.58,486804.67,294101.91,50741,44.9,16.91
2021-03-27,9,United States,Aerie,Activewear,N/A,4498886.49,2724246.62,1774639.87,1257403.77,517236.1,172458,39.45,11.5
2021-03-27,9,United States,Aerie,Intimates,N/A,6824510.84,3846437.85,2978072.99,2025602.65,952470.33,230126,43.64,13.96
2021-03-27,9,United States,Aerie,Swim,N/A,3107388.68,1779158.3,1328230.38,899829.67,428400.71,121409,42.74,13.79
2021-03-27,9,United States,Aerie,Tops,N/A,2757179.56,1843112.73,914066.82,684668.19,229398.63,77832,33.15,8.32
2021-03-27,9,United States,American Eagle,Mens Apparel,Accessories,7115304.58,3650629.82,3464674.75,1840005.7,1624669.05,187482,48.69,22.83
2021-03-27,9,United States,American Eagle,Mens Apparel,Active Bottoms,8938778.17,5128973.69,3809804.48,2463095.92,1346708.56,182900,42.62,15.07
2021-03-27,9,United States,American Eagle,Mens Apparel,Jeans,13340039.0,7845675.24,5494363.76,3407080.81,2087282.95,290656,41.19,15.65
2021-03-27,9,United States,American Eagle,Mens Apparel,Others,8758774.86,5729389.17,3029385.7,2327929.62,701456.08,286022,34.59,8.01
2021-03-27,9,United States,American Eagle,Mens Apparel,Tops,13157129.91,8426150.4,4730979.51,3870395.13,860584.38,415738,35.96,6.54
2021-03-27,9,United States,American Eagle,Womens Apparel,Accessories,7278128.68,3955918.29,3322210.39,2219713.05,1102497.34,183649,45.65,15.15
2021-03-27,9,United States,American Eagle,Womens Apparel,Dresses,7852230.8,4386292.67,3465938.13,2268934.84,1197003.29,173643,44.14,15.24
2021-03-27,9,United States,American Eagle,Womens Apparel,Jeans,14998697.67,9074673.88,5924023.79,4632727.12,1291296.67,317183,39.5,8.61
2021-03-27,9,United States,American Eagle,Womens Apparel,Others,8432078.4,5594918.82,2837159.58,2664695.37,172464.21,247925,33.65,2.05
2021-03-27,9,United States,American Eagle,Womens Apparel,Tops,14072347.57,8732996.31,5339351.26,4016154.94,1323196.32,309065,37.94,9.4
2021-04-03,10,Canada,Aerie,Accessories,N/A,795467.04,426688.95,368778.09,231886.1,136891.99,22237,46.36,17.21
2021-04-03,10,Canada,Aerie,Activewear,N/A,1861138.21,1079094.74,782043.47,495503.84,286539.63,60629,42.02,15.4
2021-04-03,10,Canada,Aerie,Intimates,N/A,2585572.98,1488935.57,1096637.41,692883.19,403754.22,99071,42.41,15.62
2021-04-03,10,Canada,Aerie,Swim,N/A,825898.03,506199.49,319698.54,248142.23,71556.31,24206,38.71,8.66
2021-04-03,10,Canada,Aerie,Tops,N/A,1175233.47,727254.63,447978.83,355534.38,92444.45,36511,38.12,7.87
2021-04-03,10,Canada,American Eagle,Mens Apparel,Accessories,2365516.78,1279781.08,1085735.7,611407.53,474328.17,54785,45.9,20.05
2021-04-03,10,Canada,American Eagle,Mens Apparel,Active Bottoms,2784415.55,1659450.46,1124965.09,838145.52,286819.56,90970,40.4,10.3
2021-04-03,10,Canada,American Eagle,Mens Apparel,Jeans,4150656.27,2459161.65,1691494.62,1321073.48,370421.14,87635,40.75,8.92
2021-04-03,10,Canada,American Eagle,Mens Apparel,Others,2474737.41,1527733.03,947004.38,636188.4,310815.98,77018,38.27,12.56
2021-04-03,10,Canada,American Eagle,Mens Apparel,Tops,4077707.74,2602976.99,1474730.75,1139239.15,335491.6,96270,36.17,8.23
2021-04-03,10,Canada,American Eagle,Womens Apparel,Accessories,2467079.88,1364297.92,1102781.96,696978.51,405803.45,60334,44.7,16.45
2021-04-03,10,Canada,American Eagle,Womens Apparel,Dresses,2562540.41,1431437.62,1131102.79,754487.04,376615.75,66195,44.14,14.7
2021-04-03,10,Canada,American Eagle,Womens Apparel,Jeans,5105698.64,2987076.74,2118621.9,1464375.64,654246.26,114045,41.5,12.81
2021-04-03,10,Canada,American Eagle,Womens Apparel,Others,2023226.32,1381610.3,641616.02,530685.65,110930.37,51912,31.71,5.48
2021-04-03,10,Canada,American Eagle,Womens Apparel,Tops,4421008.22,2762613.47,1658394.75,1323127.05,335267.71,120988,37.51,7.58
2021-04-03,10,United States,Aerie,Accessories,N/A,2461847.71,1405218.04,1056629.67,719488.48,337141.19,62248,42.92,13.69
2021-04-03,10,United States,Aerie,Activewear,N/A,5519994.15,3326449.6,2193544.55,1431339.47,762205.09,141508,39.74,13.81
2021-04-03,10,United States,Aerie,Intimates,N/A,7555929.11,4185433.12,3370495.99,2104839.87,1265656.12,229192,44.61,16.75
2021-04-03,10,United States,Aerie,Swim,N/A,3439556.15,2139467.13,1300089.02,1165167.04,134921.98,98264,37.8,3.92
2021-04-03,10,United States,Aerie,Tops,N/A,3350511.79,2211217.21,1139294.58,999546.64,139747.95,105292,34.0,4.17
2021-04-03,10,United States,American Eagle,Mens Apparel,Accessories,7231078.44,3898476.83,3332601.6,1971103.14,1361498.47,185859,46.09,18.83
2021-04-03,10,United States,American Eagle,Mens Apparel,Active Bottoms,7747323.71,4754627.12,2992696.59,2219422.33,773274.26,194433,38.63,9.98
2021-04-03,10,United States,American Eagle,Mens Apparel,Jeans,12463864.84,7371819.77,5092045.07,3689428.19,1402616.88,364299,40.85,11.25
2021-04-03,10,United States,American Eagle,Mens Apparel,Others,5783943.3,3732355.5,2051587.8,1485829.32,565758.48,152926,35.47,9.78
2021-04-03,10,United States,American Eagle,Mens Apparel,Tops,12636187.73,7461279.57,5174908.16,3886914.43,1287993.72,282927,40.95,10.19
2021-04-03,10,United States,American Eagle,Womens Apparel,Accessories,6823739.02,3681998.9,3141740.12,2026251.85,1115488.27,172785,46.04,16.35
2021-04-03,10,United States,American Eagle,Womens Apparel,Dresses,7637499.01,4591142.29,3046356.72,2073105.14,973251.58,180372,39.89,12.74
2021-04-03,10,United States,American Eagle,Womens Apparel,Jeans,15371898.1,9313735.13,6058162.97,4661013.69,1397149.28,338070,39.41,9.09
2021-04-03,10,United States,American Eagle,Womens Apparel,Others,8358726.95,5369322.64,2989404.32,2412335.56,577068.76,200415,35.76,6.9
2021-04-03,10,United States,American Eagle,Womens Apparel,Tops,10482205.66,6556073.72,3926131.94,2495780.14,1430351.79,225047,37.46,13.65
2021-04-10,11,Canada,Aerie,Accessories,N/A,898649.46,455512.05,443137.4,231286.26,211851.15,27452,49.31,23.57
2021-04-10,11,Canada,Aerie,Activewear,N/A,2633890.35,1559615.09,1074275.26,747606.03,326669.24,97857,40.79,12.4
2021-04-10,11,Canada,Aerie,Intimates,N/A,2572030.93,1410862.02,1161168.92,760296.37,400872.55,68349,45.15,15.59
2021-04-10,11,Canada,Aerie,Swim,N/A,1181981.21,717018.95,464962.26,287547.53,177414.73,38184,39.34,15.01
2021-04-10,11,Canada,Aerie,Tops,N/A,1243154.89,758231.6,484923.3,362563.54,122359.76,34889,39.01,9.84
2021-04-10,11,Canada,American Eagle,Mens Apparel,Accessories,2106279.75,1188417.74,917862.01,565048.97,352813.04,52159,43.58,16.75
2021-04-10,11,Canada,American Eagle,Mens Apparel,Active Bottoms,2240390.73,1361222.32,879168.41,618187.41,260980.99,70645,39.24,11.65
2021-04-10,11,Canada,American Eagle,Mens Apparel,Jeans,5954765.67,3549477.96,2405287.71,1862545.52,542742.19,154412,40.39,9.11
2021-04-10,11,Canada,American Eagle,Mens Apparel,Others,2320060.79,1497191.56,822869.23,577421.57,245447.66,48739,35.47,10.58
2021-04-10,11,Canada,American Eagle,Mens Apparel,Tops,4329842.64,2588895.26,1740947.38,1238567.54,502379.85,104163,40.21,11.6
2021-04-10,11,Canada,American Eagle,Womens Apparel,Accessories,2515784.16,1389277.71,1126506.46,658938.84,467567.62,55753,44.78,18.59
2021-04-10,11,Canada,American Eagle,Womens Apparel,Dresses,2389637.76,1394635.0,995002.76,621750.65,373252.1,58689,41.64,15.62
2021-04-10,11,Canada,American Eagle,Womens Apparel,Jeans,4952617.46,2662739.52,2289877.94,1270583.78,1019294.16,114142,46.24,20.58
2021-04-10,11,Canada,American Eagle,Womens Apparel,Others,2677815.26,1805626.38,872188.88,721194.07,150994.8,81027,32.57,5.64
2021-04-10,11,Canada,American Eagle,Womens Apparel,Tops,3458124.63,2028357.99,1429766.63,997255.29,432511.34,87983,41.35,12.51
2021-04-10,11,United States,Aerie,Accessories,N/A,1659700.35,958304.44,701395.91,461785.66,239610.24,41683,42.26,14.44
2021-04-10,11,United States,Aerie,Activewear,N/A,4516821.64,2509302.59,2007519.05,1152889.73,854629.32,164127,44.45,18.92
2021-04-10,11,United States,Aerie,Intimates,N/A,5970464.9,3134763.69,2835701.21,1591309.13,1244392.08,173772,47.5,20.84
2021-04-10,11,United States,Aerie,Swim,N/A,2602307.51,1445603.45,1156704.06,813137.64,343566.42,78381,44.45,13.2
2021-04-10,11,United States,Aerie,Tops,N/A,2803632.7,1715049.46,1088583.24,774627.58,313955.65,110576,38.83,11.2
2021-04-10,11,United States,American Eagle,Mens Apparel,Accessories,9203823.24,5244270.03,3959553.21,2750244.34,1209308.87,240490,43.02,13.14
2021-04-10,11,United States,American Eagle,Mens Apparel,Active Bottoms,9712012.89,5947140.73,3764872.17,2347956.2,1416915.97,230106,38.77,14.59
2021-04-10,11,United States,American Eagle,Mens Apparel,Jeans,17257660.89,9874114.08,7383546.81,4766946.75,2616600.06,538823,42.78,15.16
2021-04-10,11,United States,American Eagle,Mens Apparel,Others,8733659.86,5704691.05,3028968.81,2276131.57,752837.24,215628,34.68,8.62
2021-04-10,11,United States,American Eagle,Mens Apparel,Tops,15570217.1,10180728.71,5389488.4,4329037.4,1060450.99,436171,34.61,6.81
2021-04-10,11,United States,American Eagle,Womens Apparel,Accessories,8601160.9,4661624.12,3939536.78,2494274.23,1445262.55,225040,45.8,16.8
2021-04-10,11,United States,American Eagle,Womens Apparel,Dresses,8908901.27,5056282.99,3852618.27,2591296.12,1261322.15,192069,43.24,14.16
2021-04-10,11,United States,American Eagle,Womens Apparel,Jeans,18680655.82,11059459.22,7621196.61,5350058.36,2271138.25,451810,40.8,12.16
2021-04-10,11,United States,American Eagle,Womens Apparel,Others,7704901.48,5199862.84,2505038.64,2050597.09,454441.56,168928,32.51,5.9
2021-04-10,11,United States,American Eagle,Womens Apparel,Tops,16815975.47,10451177.24,6364798.23,4513756.49,1851041.74,394158,37.85,11.01
2021-04-17,12,Canada,Aerie,Accessories,N/A,567981.28,326618.65,241362.63,153326.97,88035.66,21176,42.49,15.5
2021-04-17,12,Canada,Aerie,Activewear,N/A,1480091.88,882588.25,597503.63,374548.31,222955.32,48935,40.37,15.06
2021-04-17,12,Canada,Aerie,Intimates,N/A,2186915.0,1198925.99,987989.01,687659.18,300329.83,62122,45.18,13.73
2021-04-17,12,Canada,Aerie,Swim,N/A,1031017.48,583165.07,447852.41,309223.75,138628.66,29997,43.44,13.45
2021-04-17,12,Canada,Aerie,Tops,N/A,832171.46,504624.36,327547.1,252278.02,75269.09,29958,39.36,9.04
2021-04-17,12,Canada,American Eagle,Mens Apparel,Accessories,2408578.76,1326208.7,1082370.06,579978.15,502391.91,51369,44.94,20.86
2021-04-17,12,Canada,American Eagle,Mens Apparel,Active Bottoms,2670383.9,1631403.99,1038979.91,768632.83,270347.08,65601,38.91,10.12
2021-04-17,12,Canada,American Eagle,Mens Apparel,Jeans,5228669.8,2976005.89,2252663.91,1543414.98,709248.94,115204,43.08,13.56
2021-04-17,12,Canada,American Eagle,Mens Apparel,Others,3225532.75,2098357.72,1127175.03,842943.44,284231.59,97740,34.95,8.81
2021-04-17,12,Canada,American Eagle,Mens Apparel,Tops,4444088.62,2770828.25,1673260.36,1209541.84,463718.52,126265,37.65,10.43
2021-04-17,12,Canada,American Eagle,Womens Apparel,Accessories,2565671.28,1300420.33,1265250.95,687306.65,577944.3,59408,49.31,22.53
2021-04-17,12,Canada,American Eagle,Womens Apparel,Dresses,2979956.4,1765375.18,1214581.22,739080.65,475500.56,63650,40.76,15.96
2021-04-17,12,Canada,American Eagle,Womens Apparel,Jeans,5973761.77,3567877.64,2405884.12,1397538.03,1008346.09,157662,40.27,16.88
2021-04-17,12,Canada,American Eagle,Womens Apparel,Others,2748407.36,1742517.79,1005889.57,734347.32,271542.25,68083,36.6,9.88
2021-04-17,12,Canada,American Eagle,Womens Apparel,Tops,4259081.38,2515313.77,1743767.61,1174712.25,569055.35,89024,40.94,13.36
2021-04-17,12,United States,Aerie,Accessories,N/A,1274978.36,677413.34,597565.01,322139.12,275425.89,41780,46.87,21.6
2021-04-17,12,United States,Aerie,Activewear,N/A,4918839.63,3006753.76,1912085.87,1336849.01,575236.86,183396,38.87,11.69
2021-04-17,12,United States,Aerie,Intimates,N/A,6910362.23,3632257.51,3278104.72,1905402.07,1372702.65,267093,47.44,19.86
2021-04-17,12,United States,Aerie,Swim,N/A,2612192.43,1595229.27,1016963.16,779083.01,237880.15,76027,38.93,9.11
2021-04-17,12,United States,Aerie,Tops,N/A,2410874.64,1509326.6,901548.03,656327.99,245220.05,73859,37.4,10.17
2021-04-17,12,United States,American Eagle,Mens Apparel,Accessories,8537621.96,4604081.72,3933540.25,2237118.55,1696421.7,231234,46.07,19.87
2021-04-17,12,United States,American Eagle,Mens Apparel,Active Bottoms,9241359.31,5433994.29,3807365.02,2493850.48,1313514.54,242812,41.2,14.21
2021-04-17,12,United States,American Eagle,Mens Apparel,Jeans,17928093.42,10398850.14,7529243.28,4881876.53,2647366.75,368800,42.0,14.77
2021-04-17,12,United States,American Eagle,Mens Apparel,Others,8788487.6,5682548.68,3105938.92,2421202.58,684736.34,186037,35.34,7.79
2021-04-17,12,United States,American Eagle,Mens Apparel,Tops,15250014.58,9430051.06,5819963.52,4239842.71,1580120.81,405451,38.16,10.36
2021-04-17,12,United States,American Eagle,Womens Apparel,Accessories,9188296.0,5043641.57,4144654.43,2241501.55,1903152.88,229004,45.11,20.71
2021-04-17,12,United States,American Eagle,Womens Apparel,Dresses,8800223.3,5123404.15,3676819.15,2431154.74,1245664.41,288378,41.78,14.15
